epoch,loss,val_loss
3,2150.250244,251.4916687
4,2148.500977,246.7474823
5,2146.873535,243.0760193
6,2145.262695,240.3777771
7,2143.569336,238.5478821
8,2141.718994,237.4931183
9,2139.669678,237.1400909
0,2026.102295,381.5531311
1,2026.805908,382.9492493
2,2025.651978,384.598053
3,2022.987549,386.5223389
4,2019.234131,388.7891541
5,2014.812866,391.4609375
6,2010.108643,394.5541382
7,2005.417236,398.0297852
8,2000.968018,401.7894592
9,1996.892822,405.6961365
0,2134.813721,418.3043823
1,2138.10498,421.3104553
2,2139.485352,422.5266113
3,2138.928711,422.0332947
4,2136.584961,420.1382751
5,2132.730957,417.2871704
6,2127.721924,413.9872437
7,2121.932617,410.7398987
8,2115.741943,407.9934998
9,2109.456055,406.0930481
0,1832.073608,354.0868835
1,1831.618408,353.4884033
2,1830.829468,352.9544678
3,1829.662109,352.4499207
4,1828.089111,351.9369812
5,1826.0979,351.3874207
6,1823.715088,350.7857971
7,1820.985718,350.1325378
8,1817.977783,349.4364319
9,1814.769775,348.7156982
0,2161.955078,306.6244812
1,2158.69873,306.9045715
2,2153.271484,308.4508362
3,2146.431152,311.8240356
4,2138.928711,317.4266968
5,2131.412354,325.4071045
6,2124.371338,335.6366577
7,2118.10083,347.7312927
8,2112.719727,361.1184082
9,2108.19043,375.1260071
0,1556.103149,288.9382019
1,1556.463501,294.942627
2,1554.107666,297.6020813
3,1549.302612,297.4863281
4,1542.594116,295.3552856
5,1534.669678,292.0180664
6,1526.268188,288.2347717
7,1518.073242,284.6541748
8,1510.622437,281.7620544
9,1504.283325,279.8339233
0,1863.109009,546.6576538
1,1864.763916,544.5993652
2,1865.953857,542.2504272
3,1866.35022,539.3766479
4,1865.759399,535.8661499
5,1864.12085,531.7318726
6,1861.503174,527.1019287
7,1858.077759,522.2001953
8,1854.091797,517.3014526
9,1849.806396,512.6934204
0,1924.1604,300.9453125
1,1920.585938,301.0704956
2,1916.064087,302.9313049
3,1911.115967,306.594635
4,1906.166626,311.991272
5,1901.533936,318.9133606
6,1897.38501,327.0368958
7,1893.767334,335.965271
8,1890.639893,345.2504272
9,1887.877319,354.4223633
0,1966.348022,338.1213684
1,1968.087524,342.8220825
2,1968.503296,343.3906555
3,1967.611572,340.2100525
4,1965.572876,333.9278259
5,1962.637939,325.3677368
6,1959.106689,315.4110718
7,1955.28418,304.9138184
8,1951.444092,294.6211853
9,1947.797241,285.1324768
0,1931.762085,397.4650574
1,1930.623657,391.2944031
2,1929.453857,386.2140198
3,1928.374268,382.2329407
4,1927.421875,379.2818909
5,1926.571533,377.2382813
6,1925.749756,375.9584961
7,1924.866821,375.2951355
8,1923.825806,375.1187439
9,1922.55249,375.3336487
0,1855.676758,320.7511597
1,1854.496338,322.5620117
2,1851.729858,325.9901123
3,1847.764404,331.1933594
4,1843.036499,338.3012695
5,1837.980225,347.3346863
6,1832.96521,358.1890869
7,1828.277954,370.6184998
8,1824.094971,384.261322
9,1820.501709,398.6528625
0,2013.733643,402.040741
1,2017.351318,403.3222656
2,2016.979736,397.4317627
3,2012.970337,385.8450012
4,2006.022217,370.6383362
5,1997.048218,354.0588379
6,1986.997314,338.1461792
7,1976.718384,324.5992432
8,1966.959351,314.6012878
9,1958.259399,308.7050781
0,1768.599854,363.4907227
1,1766.026001,363.1702881
2,1764.244141,364.9566345
3,1763.047119,367.9937134
4,1762.191772,371.5365601
5,1761.43042,374.9661865
6,1760.557007,377.8404846
7,1759.406494,379.9376831
8,1757.883545,381.2066345
9,1755.962524,381.7187805
0,2009.614624,170.6014709
1,2008.321655,171.4098358
2,2006.180908,172.5659027
3,2003.504517,174.1759949
4,2000.605713,176.2875061
5,1997.74353,178.8739319
6,1995.103271,181.8405762
7,1992.781494,185.0382385
8,1990.794312,188.2831573
9,1989.086304,191.3845062
0,2405.43335,247.9827423
1,2403.429688,252.3823547
2,2400.707031,258.0011597
3,2397.34668,264.6686096
4,2393.44751,272.1872253
5,2389.106934,280.3968201
6,2384.436035,289.1311951
7,2379.561768,298.2325134
8,2374.582275,307.5848999
9,2369.584473,317.0886841
0,2489.935547,517.9712524
1,2489.514648,530.2121582
2,2488.047119,541.9961548
3,2485.676514,553.0723267
4,2482.572998,563.1734619
5,2478.931885,572.0280151
6,2474.928711,579.3936768
7,2470.693848,585.0686646
8,2466.333496,588.9099121
9,2461.896973,590.8546143
0,1685.186157,593.9768066
1,1684.231812,575.5892944
2,1678.458008,549.8720703
3,1668.965454,520.0739136
4,1657.134155,489.2940063
5,1644.379639,460.1609802
6,1631.969849,434.8692322
7,1620.882935,414.8945923
8,1611.714233,400.7514038
9,1604.694092,392.2411499
0,2287.589111,333.4471436
1,2290.541992,338.9712219
2,2293.307129,344.9250793
3,2295.157471,349.8515015
4,2295.622314,352.9178772
5,2294.515137,353.9017029
6,2291.899902,353.0779419
7,2288.044922,351.0460815
8,2283.337646,348.5237122
9,2278.203369,346.195282
0,1879.811279,347.0680847
1,1875.455688,349.2514038
2,1870.367432,351.7485962
3,1864.979492,354.8120422
4,1859.619507,358.5270691
5,1854.512939,362.8355103
6,1849.74292,367.5937805
7,1845.316772,372.576355
8,1841.161133,377.5253906
9,1837.202881,382.2075806
0,1784.179321,378.4191895
1,1783.678955,382.753418
2,1782.838135,386.7699585
3,1781.646118,390.3085632
4,1780.113892,393.2542419
5,1778.232422,395.5267029
6,1776.025146,397.0942688
7,1773.540283,397.9641418
8,1770.801514,398.1673584
9,1767.872803,397.7641602
0,1971.720703,653.5774536
1,1969.13501,645.2069092
2,1965.724365,635.0067749
3,1961.862061,623.8112183
4,1957.879883,612.3170776
5,1954.03479,601.0438843
6,1950.479492,590.3375854
7,1947.265381,580.3705444
8,1944.37085,571.2111206
9,1941.716431,562.8549194
0,2029.715088,565.6022949
1,2027.924194,559.901062
2,2024.540405,555.1348877
3,2019.86792,551.5672607
4,2014.293213,549.4442139
5,2008.218506,548.9505005
6,2001.998047,550.1640015
7,1995.943604,553.059082
8,1990.2771,557.4804077
9,1985.151978,563.1799316
0,1959.13501,292.6298828
1,1960.012939,296.4303894
2,1960.619141,299.5701904
3,1960.746704,301.7437439
4,1960.278687,302.8046875
5,1959.186279,302.7444763
6,1957.520874,301.6580811
7,1955.391357,299.7255859
8,1952.93335,297.1766357
9,1950.292358,294.256958
0,1984.501343,334.4060059
1,1981.28125,331.8752747
2,1977.35376,329.7461548
3,1973.129517,328.1816711
4,1968.930054,327.2831726
5,1964.966064,327.0646362
6,1961.331421,327.4671326
7,1958.038696,328.3883362
8,1955.010986,329.7135315
9,1952.145874,331.3334351
0,2080.736572,511.7308655
1,2080.962158,513.9404297
2,2078.942627,516.612854
3,2075.105957,519.7940063
4,2070.061035,523.4925537
5,2064.463135,527.6359253
6,2058.880371,532.0630493
7,2053.731689,536.5396118
8,2049.260986,540.7800293
9,2045.526978,544.5003662
0,2141.531494,419.4660034
1,2142.378418,419.6503906
2,2142.553711,418.4834595
3,2141.932617,416.110199
4,2140.534912,412.7953186
5,2138.495117,408.8668823
6,2136.010498,404.6631165
7,2133.311035,400.4905396
8,2130.60083,396.5827637
9,2128.037842,393.0929565
0,2022.580811,349.4641418
1,2022.509399,348.3824768
2,2020.872803,348.2190247
3,2017.838501,349.038208
4,2013.724365,350.9812012
5,2008.909912,354.1955872
6,2003.796509,358.7470093
7,1998.76001,364.5852966
8,1994.103516,371.5367737
9,1989.999268,379.3240967
0,2194.820068,418.2723694
1,2197.130371,419.6517029
2,2193.236816,416.9676819
3,2184.36084,411.1434021
4,2172.32666,403.4121399
5,2159.13208,395.0283813
6,2146.565918,387.0494385
7,2135.930664,380.164978
8,2127.843506,374.6939697
9,2122.318115,370.6955872
0,2326.578369,374.0786743
1,2327.317627,373.3516541
2,2325.113525,373.8805237
3,2319.960205,375.9476624
4,2312.48584,379.8392334
5,2303.770752,385.7079773
6,2294.916016,393.4812927
7,2286.921875,402.8189087
8,2280.45752,413.1407166
9,2275.742188,423.7061462
0,1682.484741,420.1045837
1,1679.35376,432.169281
2,1675.520264,442.6235962
3,1671.233154,450.9963989
4,1666.654907,456.9945679
5,1661.861084,460.5074158
6,1656.885986,461.5701294
7,1651.737915,460.3716431
8,1646.430908,457.2299194
9,1640.990601,452.5443726
0,2128.094971,256.0275879
1,2124.421631,253.6491394
2,2120.643311,252.4302216
3,2116.870117,252.4150848
4,2113.20166,253.5734558
5,2109.697021,255.8018494
6,2106.399414,258.9474487
7,2103.345947,262.8089294
8,2100.52832,267.1522217
9,2097.932617,271.7395325
0,2112.039063,459.168457
1,2107.997559,460.6708374
2,2101.809082,460.4489136
3,2094.285645,459.0697327
4,2086.189941,457.0130005
5,2078.122314,454.5809937
6,2070.476318,451.8760681
7,2063.369873,448.9057617
8,2056.729736,445.6420288
9,2050.35376,442.0360718
0,1868.036499,224.1342468
1,1864.044922,216.5480042
2,1858.383179,207.8303986
3,1851.44043,199.0053864
4,1843.653076,191.0151215
5,1835.449585,184.6262207
6,1827.220947,180.3762512
7,1819.268188,178.5663147
8,1811.907593,179.268631
9,1805.330811,182.3218079
0,2006.759399,312.4619446
1,2006.094971,315.6722107
2,2005.473267,319.0153198
3,2004.776611,322.053894
4,2003.904297,324.440094
5,2002.780518,325.924469
6,2001.353516,326.3520203
7,1999.595093,325.6691589
8,1997.502563,323.9110718
9,1995.091553,321.1793518
0,1550.837524,335.9718628
1,1548.595825,330.2773743
2,1545.283447,323.5734253
3,1541.2052,316.440094
4,1536.687866,309.4101868
5,1532.049683,302.9337769
6,1527.57251,297.3431396
7,1523.463867,292.8228149
8,1519.847534,289.4203186
9,1516.792236,287.0933228
0,2071.457031,273.6028748
1,2070.341797,274.3851624
2,2068.201172,276.5788879
3,2065.23999,280.0164185
4,2061.745117,284.5701904
5,2058.041992,290.0922852
6,2054.425781,296.3857422
7,2051.128418,303.1999512
8,2048.275635,310.2252502
9,2045.898804,317.1142578
0,1897.55896,351.3057861
1,1896.457642,356.7954407
2,1894.750244,360.7793274
3,1892.487061,363.284729
4,1889.720459,364.4267883
5,1886.513672,364.3930969
6,1882.939209,363.4273987
7,1879.0979,361.8069153
8,1875.08728,359.7964783
9,1871.004517,357.6591492
0,1876.243896,332.1152344
1,1873.057983,331.0690002
2,1868.714233,330.4480286
3,1863.582642,330.4262695
4,1858.051025,331.1837769
5,1852.466187,332.8998413
6,1847.107056,335.7321167
7,1842.182007,339.7846985
8,1837.786865,345.1185608
9,1833.950195,351.7494812
0,1857.328857,528.2747192
1,1858.581299,536.3119507
2,1858.782593,544.3458252
3,1857.943359,552.2190552
4,1856.169556,559.7243042
5,1853.608032,566.6741943
6,1850.418213,572.8616943
7,1846.779053,578.0663452
8,1842.848389,582.1063232
9,1838.760498,584.8242798
0,1850.508179,265.6143188
1,1850.641968,260.7038879
2,1849.601929,253.3725281
3,1847.505615,244.3405457
4,1844.563721,234.4274597
5,1841.043945,224.4012756
6,1837.230835,214.9213562
7,1833.398804,206.4796906
8,1829.744385,199.3686218
9,1826.411865,193.7204895
0,1909.105225,368.2001343
1,1908.651733,365.33255
2,1908.144287,364.0191956
3,1907.488647,363.848999
4,1906.612915,364.5402832
5,1905.479858,365.9295654
6,1904.082275,367.9527893
7,1902.437866,370.6064758
8,1900.5896,373.9221497
9,1898.594971,377.9377747
0,1525.800293,555.3186035
1,1526.047241,554.0467529
2,1524.764282,551.0063477
3,1522.233276,546.6555176
4,1518.806641,541.5080566
5,1514.836426,536.0498657
6,1510.640503,530.6623535
7,1506.456543,525.5864868
8,1502.439087,520.9189453
9,1498.660645,516.6436157
0,1555.095703,250.8408661
1,1553.620483,247.5970459
2,1550.506714,244.7269287
3,1545.990234,242.3281708
4,1540.467896,240.5908203
5,1534.392822,239.7129822
6,1528.230591,239.8368683
7,1522.359741,241.0102234
8,1517.036499,243.1726379
9,1512.427979,246.1548157
0,1793.088135,273.9207153
1,1794.743774,274.8262634
2,1795.343018,274.864563
3,1794.683838,273.9411926
4,1792.8125,272.1717224
5,1789.968018,269.8067627
6,1786.500244,267.1636658
7,1782.786377,264.5547791
8,1779.156982,262.2311707
9,1775.865601,260.3612061
0,1797.639282,201.4727478
1,1799.505859,201.7097168
2,1798.845947,202.2826385
3,1795.918213,203.4249725
4,1791.213867,205.5726318
5,1785.345337,209.1774597
6,1778.927734,214.5674744
7,1772.505249,221.8592224
8,1766.494751,230.9248962
9,1761.155029,241.4076843
0,1399.183472,241.5247803
1,1401.470947,248.1516418
2,1403.257324,252.1010437
3,1404.276611,253.3222961
4,1404.407104,252.0072937
5,1403.649292,248.544281
6,1402.110107,243.4380646
7,1399.96228,237.2547913
8,1397.419922,230.5483704
9,1394.691772,223.8054199
0,1375.631592,346.8413086
1,1370.542847,336.9971008
2,1364.765381,327.7969666
3,1358.758057,319.8885498
4,1352.884155,313.6785278
5,1347.377808,309.3327026
6,1342.348145,306.8188477
7,1337.812744,305.9871826
8,1333.717407,306.6083679
9,1329.982422,308.4337158
0,2051.04541,477.4256897
1,2049.981689,479.0673218
2,2043.712891,481.1331177
3,2033.324463,484.9536743
4,2020.198975,491.7776489
5,2005.761963,502.4749146
6,1991.270508,517.3884888
7,1977.659546,536.2905273
8,1965.517212,558.3896484
9,1955.010376,582.437561
0,1948.837646,496.9390564
1,1950.687134,514.6611938
2,1951.992188,526.7131958
3,1952.218994,532.6402588
4,1951.099243,532.6011353
5,1948.636475,527.2435913
6,1945.035889,517.5648193
7,1940.635742,504.7476501
8,1935.845459,490.0220337
9,1931.048462,474.5272522
0,1993.480835,435.4540405
1,1990.443604,418.9619751
2,1987.063232,403.9919128
3,1983.420288,390.9552612
4,1979.531616,380.0111084
5,1975.393311,371.1484375
6,1970.994751,364.2386169
7,1966.34082,359.0884399
8,1961.467041,355.4911804
9,1956.433838,353.2364502
0,1516.548828,384.3561707
1,1516.094238,382.8309021
2,1514.983887,381.2631226
3,1513.269287,379.7050781
4,1511.025146,378.2339478
5,1508.344482,376.9375
6,1505.319824,375.9122009
7,1502.048096,375.2359314
8,1498.619629,374.9578857
9,1495.11731,375.1203918
0,1759.292725,369.6706238
1,1757.894165,368.9291687
2,1756.38208,368.1768188
3,1754.784912,367.4229126
4,1753.133179,366.6932373
5,1751.458008,366.0158386
6,1749.778931,365.4204407
7,1748.116821,364.930481
8,1746.492554,364.5618896
9,1744.917603,364.3179626
0,1897.00708,239.0983887
1,1896.591187,238.8709412
2,1895.612305,238.6685333
3,1894.148682,238.5478821
4,1892.286743,238.5635071
5,1890.115234,238.7651062
6,1887.712524,239.1931458
7,1885.142944,239.877655
8,1882.466187,240.8363037
9,1879.735718,242.0741272
0,1678.30542,268.3959045
1,1677.151123,269.2443848
2,1675.039063,269.8172913
3,1672.115967,270.2524414
4,1668.544556,270.6994934
5,1664.473999,271.2736206
6,1660.03125,272.075592
7,1655.349609,273.1884155
8,1650.548218,274.6604309
9,1645.729126,276.5220337
0,1863.238525,328.7960815
1,1862.775024,332.5510559
2,1861.649658,336.9128113
3,1859.961304,341.7851563
4,1857.851196,347.036499
5,1855.463135,352.5041809
6,1852.929932,357.9910889
7,1850.352905,363.2911072
8,1847.796143,368.1994934
9,1845.291626,372.5216064
0,2020.478882,348.1307068
1,2019.318115,352.9124756
2,2017.479248,357.6399841
3,2015.045532,362.1966858
4,2012.107422,366.4976196
5,2008.763062,370.5073242
6,2005.116943,374.2134399
7,2001.275391,377.6247864
8,1997.3396,380.7753601
9,1993.415649,383.7081299
0,1796.841797,419.9833069
1,1794.872803,419.430603
2,1792.088867,417.0424194
3,1788.626953,413.2083435
4,1784.645874,408.3425293
5,1780.30835,402.8383789
6,1775.760742,397.0502625
7,1771.127563,391.2935791
8,1766.512695,385.8068542
9,1762.001221,380.7523499
0,2079.698486,531.9554443
1,2079.654785,525.8170166
2,2077.940674,520.6883545
3,2074.754883,516.6575317
4,2070.344238,513.7991333
5,2064.980469,512.1524048
6,2058.934814,511.7411194
7,2052.47583,512.5219727
8,2045.877319,514.4685059
9,2039.353271,517.4668579
0,1845.623047,436.2818298
1,1844.899658,432.6812439
2,1843.041626,427.2437439
3,1840.388916,420.5275269
4,1837.305908,413.0567322
5,1834.101929,405.272644
6,1830.984375,397.5276184
7,1828.074585,390.0621643
8,1825.394775,383.0246582
9,1822.864502,376.4741821
0,1904.657837,291.6058044
1,1904.505127,286.9168701
2,1901.682983,282.3703918
3,1896.731689,278.1712036
4,1890.369751,274.5958862
5,1883.337646,271.888855
6,1876.286377,270.1724243
7,1869.701904,269.4256897
8,1863.88501,269.4980164
9,1858.935303,270.1536865
0,1620.856079,376.2729492
1,1622.784424,376.1017456
2,1623.893921,374.6539001
3,1623.931885,371.9867554
4,1622.862183,368.3208008
5,1620.814697,363.9732971
6,1618.040405,359.3062744
7,1614.849487,354.666748
8,1611.547241,350.3440857
9,1608.391479,346.5396729
0,2523.710449,229.8896942
1,2525.06958,230.9142761
2,2524.181152,232.436554
3,2521.190674,234.6702423
4,2516.453613,238.0644989
5,2510.440918,243.1394348
6,2503.674316,250.327179
7,2496.656738,259.8621216
8,2489.836182,271.7604065
9,2483.515381,285.8032227
0,2001.00415,355.308197
1,2002.856445,362.7198486
2,2003.583618,367.284668
3,2003.024658,369.0546875
4,2001.217407,368.3964844
5,1998.358154,365.8826904
6,1994.76001,362.1824341
7,1990.782593,357.9527588
8,1986.75415,353.750946
9,1982.93335,349.9758301
0,2109.216309,591.9177856
1,2109.75,587.2161255
2,2109.54834,583.4955444
3,2108.540771,580.5522461
4,2106.714844,578.2235107
5,2104.123779,576.4179077
6,2100.873535,575.0974121
7,2097.118896,574.2740479
8,2093.036865,573.9593506
9,2088.791992,574.1647339
0,1585.380859,449.6637268
1,1584.720459,444.9248657
2,1582.102051,438.2632446
3,1577.972534,430.6616821
4,1572.896484,423.0977478
5,1567.459717,416.3750916
6,1562.167725,411.0169983
7,1557.385376,407.2112732
8,1553.30481,404.8415833
9,1549.956787,403.5467529
0,1798.232178,348.293396
1,1800.820679,346.5491638
2,1800.569092,343.5025024
3,1797.7146,339.8939819
4,1792.864502,336.7749634
5,1786.808228,335.2585144
6,1780.359741,336.0378113
7,1774.182251,339.438324
8,1768.761963,345.4167175
9,1764.331787,353.6045837
0,2225.078125,210.4743958
1,2216.268066,218.602005
2,2206.339355,228.9385681
3,2196.200684,241.5466614
4,2186.497559,256.1779175
5,2177.646973,272.3208008
6,2169.827148,289.2456055
7,2163.006592,306.1055908
8,2156.975342,322.0954895
9,2151.506836,336.4764099
0,1710.929932,454.5624084
1,1709.827393,444.7925415
2,1701.636475,424.2911072
3,1688.291992,397.0526123
4,1672.196655,367.2645874
5,1655.72583,338.5222778
6,1640.942993,313.4400635
7,1629.236328,293.3432007
8,1621.176025,278.504303
9,1616.58728,268.3426208
0,2326.075439,162.5760803
1,2332.425049,159.1742554
2,2335.110352,153.8701782
3,2333.720703,146.7165527
4,2328.651367,138.5622406
5,2320.875,130.6601257
6,2311.629395,124.3086395
7,2302.141846,120.6329498
8,2293.433838,119.7346344
9,2286.178223,121.5587311
0,1976.547607,274.0463562
1,1977.315063,281.8616028
2,1978.080444,289.5320129
3,1978.352905,296.2141418
4,1977.737305,301.330658
5,1975.986084,304.5888367
6,1973.036377,305.9380493
7,1968.962891,305.5601196
8,1963.966064,303.7986145
9,1958.323975,301.110321
0,1771.291016,561.0736084
1,1769.999756,560.6337891
2,1768.117432,561.1876831
3,1765.658447,562.7297974
4,1762.670532,565.2518921
5,1759.186157,568.7353516
6,1755.27478,573.1680298
7,1751.036133,578.5153809
8,1746.572876,584.7176514
9,1741.977295,591.6845703
0,1820.259033,328.7273254
1,1821.556885,330.886322
2,1821.768311,331.1930237
3,1821.036377,329.9455261
4,1819.581055,327.5081787
5,1817.637451,324.2601013
6,1815.428955,320.5631714
7,1813.136963,316.7195129
8,1810.874634,312.9627991
9,1808.698975,309.4542236
0,2113.892578,366.0577393
1,2113.214355,367.2134399
2,2110.822266,370.2632751
3,2107.02124,375.1102295
4,2102.229492,381.6561584
5,2096.89502,389.7533569
6,2091.437256,399.1578064
7,2086.193604,409.5277405
8,2081.372803,420.4476013
9,2077.080566,431.4481812
0,1541.426758,561.3932495
1,1544.166992,566.1035767
2,1545.434937,566.8841553
3,1545.163574,564.1209106
4,1543.487793,558.4627075
5,1540.68335,550.704834
6,1537.11377,541.6809082
7,1533.155518,532.1929321
8,1529.155762,522.9379272
9,1525.393066,514.4708862
0,1834.499756,211.2351379
1,1834.271484,205.5348816
2,1834.115234,200.5049744
3,1833.906006,196.1383972
4,1833.518555,192.3895416
5,1832.8479,189.2014923
6,1831.836304,186.5169983
7,1830.47583,184.2866364
8,1828.799438,182.4710083
9,1826.873291,181.0326385
0,1690.369385,170.5768127
1,1689.000732,169.5843353
2,1687.155029,168.6693115
3,1684.970459,167.8661499
4,1682.568115,167.2067871
5,1680.048096,166.7167664
6,1677.480225,166.4140472
7,1674.923096,166.3102875
8,1672.405518,166.4108276
9,1669.946655,166.7159119
0,1939.155029,312.0447998
1,1938.91626,312.8554382
2,1938.158447,313.774292
3,1936.926514,314.7709961
4,1935.292725,315.8375549
5,1933.343506,316.9794922
6,1931.167725,318.211731
7,1928.847412,319.5530396
8,1926.451538,321.0204468
9,1924.031616,322.6298218
0,1776.224609,205.9179993
1,1775.306885,208.1264954
2,1772.585571,210.7452698
3,1768.473633,213.822113
4,1763.457642,217.3817444
5,1758.010132,221.3909607
6,1752.531494,225.7323761
7,1747.328125,230.2221985
8,1742.599609,234.6244354
9,1738.419678,238.6867371
0,2225.819092,342.9603882
1,2226.687744,346.4543762
2,2225.331543,348.0585632
3,2221.835693,348.0162354
4,2216.534912,346.7275391
5,2209.928711,344.6676636
6,2202.587158,342.3263855
7,2195.071289,340.1322021
8,2187.848389,338.4238892
9,2181.261475,337.4509583
0,2178.463135,410.8646851
1,2173.897461,414.5438843
2,2168.911865,418.905365
3,2163.510986,423.9285583
4,2157.681396,429.6643982
5,2151.438721,436.2518921
6,2144.83252,443.8833008
7,2137.940918,452.7488708
8,2130.883057,463.0298462
9,2123.800781,474.8336487
0,1908.004639,521.4603882
1,1908.393555,531.2705078
2,1905.882446,537.3601074
3,1901.042603,539.7819214
4,1894.512085,538.7446289
5,1886.895508,534.6347656
6,1878.690796,527.9534302
7,1870.319946,519.229126
8,1862.095947,509.0071411
9,1854.221436,497.8272095
0,2115.95874,341.2466431
1,2115.134521,340.3561401
2,2113.420654,341.4092102
3,2110.815918,344.1483459
4,2107.373779,348.4201965
5,2103.182373,354.1631165
6,2098.355957,361.3522034
7,2093.047852,369.9650574
8,2087.382568,379.9723816
9,2081.521484,391.3257751
0,1923.871338,415.9011841
1,1923.922241,419.1592712
2,1923.297241,420.0393982
3,1922.074463,418.8075562
4,1920.369751,415.8719177
5,1918.325928,411.6973572
6,1916.08728,406.7532654
7,1913.773071,401.4906616
8,1911.455078,396.2901917
9,1909.179321,391.4444885
0,1880.269897,355.6409607
1,1879.304321,354.0473633
2,1876.683228,353.7516785
3,1872.647217,354.6424255
4,1867.50708,356.6123657
5,1861.628174,359.5371704
6,1855.375732,363.2607727
7,1849.087646,367.5838928
8,1843.028076,372.268219
9,1837.367432,377.0571594
0,2118.677734,401.4040833
1,2122.571777,400.1643372
2,2124.036621,396.3124695
3,2123.157471,390.2669373
4,2120.278809,382.5991821
5,2115.904053,373.9389038
6,2110.583496,364.915741
7,2104.845459,356.0952759
8,2099.129639,347.9466553
9,2093.756592,340.8099976
0,1841.226929,466.7501831
1,1840.161499,463.3981018
2,1838.360596,462.4164124
3,1835.741455,463.5422363
4,1832.345093,466.6292114
5,1828.295654,471.5996094
6,1823.776367,478.410553
7,1819.006104,486.9888306
8,1814.18457,497.178772
9,1809.503662,508.734436
0,2276.178467,529.9231567
1,2275.078369,537.598938
2,2271.815674,544.388855
3,2266.870605,549.9630127
4,2260.666504,554.09552
5,2253.571533,556.5944824
6,2245.892334,557.3500977
7,2237.875244,556.4206543
8,2229.735596,553.970459
9,2221.608398,550.2460938
0,1877.305054,471.7396851
1,1879.664795,458.1783142
2,1879.454346,441.5736694
3,1877.127197,423.7019043
4,1873.341553,405.9319763
5,1868.795288,389.5058899
6,1864.078369,375.1864014
7,1859.641846,363.4753113
8,1855.753662,354.5375671
9,1852.485596,348.2284851
0,2046.141357,564.5705566
1,2047.697998,564.1829224
2,2047.138306,563.8579102
3,2044.46167,563.6177368
4,2039.919556,563.7192383
5,2033.967407,564.5361938
6,2027.168213,566.434082
7,2020.099609,569.675293
8,2013.255493,574.3605347
9,2007.005615,580.402771
0,2058.700195,337.8205872
1,2057.292725,345.7121887
2,2056.04541,352.6096802
3,2054.818359,358.187439
4,2053.47168,362.2304993
5,2051.914063,364.6480408
6,2050.068848,365.4852905
7,2047.911133,364.8956299
8,2045.453491,363.0957336
9,2042.770142,360.359314
0,2377.149658,353.1233215
1,2376.046875,349.1220398
2,2372.824219,345.234375
3,2367.818115,341.7051697
4,2361.407959,338.7946472
5,2353.970459,336.7319031
6,2345.879639,335.6994934
7,2337.455078,335.8083801
8,2328.963623,337.1014404
9,2320.612793,339.5437622
0,1777.89978,380.5632019
1,1776.798584,375.3458252
2,1771.977905,367.3092957
3,1764.443604,357.5704956
4,1755.26001,347.2275391
5,1745.392822,337.2131958
6,1735.612061,328.2489014
7,1726.398804,320.8293762
8,1718.063843,315.2180786
9,1710.674438,311.4119568
0,1777.664795,335.6207886
1,1777.94751,336.8205872
2,1777.462891,338.2685242
3,1776.099854,339.5343933
4,1773.920654,340.3894043
5,1771.111084,340.7684937
6,1767.920654,340.7107544
7,1764.603271,340.3032227
8,1761.379517,339.6367493
9,1758.401123,338.7771912
0,1704.344482,373.848877
1,1704.31543,372.7338562
2,1703.889282,371.3719482
3,1702.91333,369.6262512
4,1701.301758,367.4558105
5,1699.056885,364.8995972
6,1696.251221,362.066925
7,1693.009766,359.1111145
8,1689.476929,356.2059326
9,1685.811768,353.5003052
0,2370.420654,276.0555115
1,2369.095215,277.399231
2,2365.601318,280.8120117
3,2360.350342,286.4254456
4,2353.897461,294.3101196
5,2346.828613,304.4141235
6,2339.69458,316.51828
7,2332.923584,330.2550354
8,2326.782959,345.1230164
9,2321.38501,360.5205383
0,1937.115601,318.8826294
1,1934.56665,333.8193054
2,1931.649658,347.5359497
3,1928.398438,359.546936
4,1924.827393,369.4742737
5,1920.940063,377.0877075
6,1916.75415,382.3122253
7,1912.296143,385.2099915
8,1907.62207,385.9848633
9,1902.806641,384.9257507
0,2009.219971,463.5279236
1,2008.027588,457.4073792
2,2005.93042,449.4795532
3,2003.178467,440.4805298
4,2000.044678,431.0946655
5,1996.780518,421.9141541
6,1993.581055,413.3877869
7,1990.567017,405.8365784
8,1987.7771,399.4614258
9,1985.197998,394.3677368
0,1769.951416,457.5565796
1,1768.726807,452.5684509
2,1766.355225,447.7097168
3,1763.011108,443.1801147
4,1758.9021,439.1239624
5,1754.248779,435.6165161
6,1749.267822,432.6769104
7,1744.15625,430.2695923
8,1739.073486,428.3053284
9,1734.141846,426.6642456
0,1780.893921,462.5610962
1,1781.237305,457.8623657
2,1779.463623,451.8364258
3,1775.799805,444.8096313
4,1770.627319,437.2524414
5,1764.429688,429.6911011
6,1757.708008,422.6265564
7,1750.918701,416.4742126
8,1744.417603,411.5343323
9,1738.439697,407.9765625
0,1812.630615,319.7328186
1,1810.19458,318.5021667
2,1807.91626,317.943573
3,1805.68042,317.8760071
4,1803.391357,318.1374512
5,1800.994141,318.5986938
6,1798.454834,319.1660461
7,1795.78833,319.7831116
8,1793.030029,320.4174194
9,1790.246338,321.0614929
0,1722.611938,158.5295105
1,1720.753662,158.6324158
2,1717.008057,158.7369843
3,1712.040649,159.1809998
4,1706.469482,160.2177582
5,1700.783813,161.977417
6,1695.316162,164.4585114
